NCES School ID,State School ID,NCES District ID,State District ID,Low Grade*,High Grade*,School Name,District,County Name*,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code*,Locale*,Charter,Magnet*,Title I School*,Title 1 School Wide*,Students*,Teachers*,Student Teacher Ratio*,Free Lunch*,Reduced Lunch*
250879002705,7350515,2508790,735,UG,UG,PETER FITZPATRICK SCHOOL,NORTH MIDDLESEX,MIDDLESEX COUNTY,4 MAIN STREET,PEPPERELL,MA,1463,,9784332787,31,Town: Fringe,No,ñ,No,Ü,3.0,0.26,11.5,0.0,0.0
251134001877,2880030,2511340,288,PK,5,PETER NOYES,SUDBURY,MIDDLESEX COUNTY,280 OLD SUDBURY RD,SUDBURY,MA,1776,1843,9784431085,41,Rural: Fringe,No,ñ,No,Ü,653.0,43.11,15.1,15.0,4.0
250219001294,160050,2502190,16,KG,4,PETER THACHER ELEMENTARY SCHOOL,ATTLEBORO,BRISTOL COUNTY,7 JAMES STREET,ATTLEBORO,MA,2703,,5082264162,21,Suburb: Large,No,ñ,Yes,No,460.0,31.71,14.5,126.0,20.0
250702001045,1600040,2507020,160,KG,4,PETER W REILLY,LOWELL,MIDDLESEX COUNTY,115 DOUGLAS ROAD,LOWELL,MA,1852,3110,9789377652,21,Suburb: Large,No,ñ,Yes,Yes,556.0,36.95,15.0,313.0,41.0
250954001514,2340005,2509540,234,KG,6,PETERSHAM CENTER,PETERSHAM,WORCESTER COUNTY,31 SPRING STREET,PETERSHAM,MA,1366,,9787243363,42,Rural: Distant,No,ñ,No,Ü,115.0,10.64,10.8,25.0,6.0
251251001242,3320007,2512510,332,KG,5,PHILIP G COBURN,WEST SPRINGFIELD,HAMPDEN COUNTY,115 SOUTHWORTH STREET,WEST SPRINGFIELD,MA,1089,,4132633318,21,Suburb: Large,No,ñ,Yes,Yes,464.0,43.99,10.5,341.0,32.0
250828001287,7200003,2508280,720,PK,4,PHILLIPSTON MEMORIAL,NARRAGANSETT,WORCESTER COUNTY,20 THE COMMON,PHILLIPSTON,MA,1331,,9782494969,41,Rural: Fringe,No,ñ,Yes,No,146.0,9.67,15.1,41.0,2.0
250279000308,350278,2502790,35,PK,5,PHINEAS BATES,BOSTON,SUFFOLK COUNTY,426 BEECH STREET,ROSLINDALE,MA,2131,4849,6176358064,11,City: Large,No,ñ,Yes,Yes,320.0,20.0,16.0,211.0,28.0
250009002112,4930505,2500090,493,9,12,PHOENIX CHARTER ACADEMY,PHOENIX CHARTER ACADEMY (DISTRICT),SUFFOLK COUNTY,59 NICHOLS ST,CHELSEA,MA,2150,,6178893100,21,Suburb: Large,Yes,ñ,Yes,Yes,181.0,17.17,10.5,149.0,11.0
250711001083,1630420,2507110,163,6,8,PICKERING MIDDLE,LYNN,ESSEX COUNTY,70 CONOMO AVENUE,LYNN,MA,1904,1938,7814777440,21,Suburb: Large,No,ñ,Yes,Yes,641.0,45.75,14.0,344.0,70.0
250315000422,460040,2503150,46,PK,8,PIERCE,BROOKLINE,NORFOLK COUNTY,50 SCHOOL STREET,BROOKLINE,MA,2446,6239,6177302580,21,Suburb: Large,No,ñ,No,Ü,716.0,48.49,14.8,65.0,10.0
250324000432,480020,2503240,48,KG,5,PINE GLEN ELEMENTARY,BURLINGTON,MIDDLESEX COUNTY,1 PINE GLEN WAY,BURLINGTON,MA,1803,,7812701712,21,Suburb: Large,No,ñ,Yes,No,302.0,29.34,10.3,34.0,7.0
251174001651,7730025,2511740,773,PK,6,PINE GROVE,TRITON,ESSEX COUNTY,191 MAIN STREET,ROWLEY,MA,1969,541,9789482520,41,Rural: Fringe,No,ñ,No,Ü,570.0,36.68,15.5,63.0,10.0
251071001709,2690010,2510710,269,PK,5,PINE HILL,SHERBORN,MIDDLESEX COUNTY,1 PINE HILL LN,SHERBORN,MA,1770,,5086550630,41,Rural: Fringe,No,ñ,Yes,No,396.0,33.84,11.7,9.0,4.0
250051802632,4940205,2500518,494,7,12,PIONEER CHARTER SCHOOL OF SCIENCE,PIONEER CHARTER SCHOOL OF SCIENCE (DISTRICT),MIDDLESEX COUNTY,51-59 SUMMER STREET,EVERETT,MA,1249,,6173897277,21,Suburb: Large,Yes,ñ,Yes,Yes,321.0,26.8,12.0,130.0,52.0
250051702619,4970205,2500517,497,KG,8,PIONEER VALLEY CHINESE IMMERSION CHARTER SCHOOL,PIONEER VALLEY CHINESE IMMERSION CHARTER(DISTRICT),HAMPSHIRE COUNTY,317 RUSSELL STREET,HADLEY,MA,1035,,4135827040,41,Rural: Fringe,Yes,ñ,No,Ü,241.0,24.6,9.8,22.0,12.0
250004400816,4790505,2500044,479,7,12,PIONEER VALLEY PERFORMING ARTS CHARTER PUBLIC SCHO,PIONEER VALLEY PERFORMING ARTS CHARTER PUBLIC (DISTRICT),HAMPSHIRE COUNTY,15 MULLIGAN DRIVE,SOUTH HADLEY,MA,1075,,4135521580,21,Suburb: Large,Yes,ñ,Yes,No,397.0,39.83,10.0,43.0,14.0
250960001515,7500505,2509600,750,7,12,PIONEER VALLEY REGIONAL,PIONEER VALLEY,FRANKLIN COUNTY,97 F SUMNER TURNER RD,NORTHFIELD,MA,1360,9503,4134982931,42,Rural: Distant,No,ñ,No,Ü,554.0,44.05,12.6,100.0,43.0
250963001526,2360505,2509630,236,9,12,PITTSFIELD HIGH,PITTSFIELD,BERKSHIRE COUNTY,300 EAST STREET,PITTSFIELD,MA,1201,5331,4134999535,13,City: Small,No,ñ,No,Ü,940.0,90.78,10.4,299.0,80.0
250624001172,1360010,2506240,136,PK,2,PLACENTINO ELEMENTARY,HOLLISTON,MIDDLESEX COUNTY,235 WOODLAND STREET,HOLLISTON,MA,1746,,5084290647,21,Suburb: Large,No,ñ,Yes,No,692.0,44.77,15.5,14.0,7.0
251092001753,2780015,2510920,278,PK,1,PLAINS ELEMENTARY,SOUTH HADLEY,HAMPSHIRE COUNTY,267 GRANBY RD,SOUTH HADLEY,MA,1075,2900,4135385068,21,Suburb: Large,No,ñ,Yes,No,328.0,24.66,13.3,85.0,14.0
250216000078,6150016,2502160,615,PK,4,PLEASANT STREET,ATHOL-ROYALSTON,WORCESTER COUNTY,1060 PLEASANT STREET,ATHOL,MA,1331,3227,9782492405,41,Rural: Fringe,No,ñ,No,Ü,281.0,16.85,16.7,120.0,29.0
250774001028,1810004,2507740,181,PK,PK,PLEASANT VALLEY SCHOOL,METHUEN,ESSEX COUNTY,180 PLEASANT VALLEY STREET,METHUEN,MA,1844,7100,9786811348,21,Suburb: Large,No,ñ,No,Ü,34.0,1.5,22.7,0.0,0.0
250528000877,1070042,2505280,107,KG,5,PLUM COVE SCHOOL,GLOUCESTER,ESSEX COUNTY,15 HICKORY STREET,GLOUCESTER,MA,1930,1171,9782823030,21,Suburb: Large,No,ñ,No,Ü,220.0,15.78,13.9,43.0,4.0
250178000023,6030020,2501780,603,KG,6,PLUNKETT ELEMENTARY,ADAMS-CHESHIRE,BERKSHIRE COUNTY,14 COMMERCIAL STREET,ADAMS,MA,1220,2007,4137430876,32,Town: Distant,No,ñ,Yes,Yes,575.0,35.45,16.2,270.0,70.0
250972002531,2390405,2509720,239,6,8,PLYMOUTH COMMUN INTERMEDIATE,PLYMOUTH,PLYMOUTH COUNTY,117 LONG POND ROAD,PLYMOUTH,MA,2360,2660,5088304450,21,Suburb: Large,No,ñ,No,Ü,1159.0,88.81,13.1,269.0,70.0
250972000320,2390505,2509720,239,9,12,PLYMOUTH NORTH HIGH,PLYMOUTH,PLYMOUTH COUNTY,41 OBERY STREET,PLYMOUTH,MA,2360,2129,5088304400,21,Suburb: Large,No,ñ,No,Ü,1021.0,81.12,12.6,182.0,53.0
250609000873,1310019,2506090,131,KG,5,PLYMOUTH RIVER,HINGHAM,PLYMOUTH COUNTY,200 HIGH STREET,HINGHAM,MA,2043,2523,7817411530,21,Suburb: Large,No,ñ,No,Ü,466.0,28.33,16.4,9.0,1.0
250972000325,2390515,2509720,239,9,12,PLYMOUTH SOUTH HIGH,PLYMOUTH,PLYMOUTH COUNTY,490 LONG POND ROAD,PLYMOUTH,MA,2360,2647,5082247512,41,Rural: Fringe,No,ñ,No,Ü,1381.0,123.22,11.2,240.0,100.0
250972001380,2390305,2509720,239,5,8,PLYMOUTH SOUTH MIDDLE,PLYMOUTH,PLYMOUTH COUNTY,488 LONG POND ROAD,PLYMOUTH,MA,2360,,5082242725,41,Rural: Fringe,No,ñ,No,Ü,679.0,57.22,11.9,123.0,48.0
250987001381,2430325,2509870,243,5,8,POINT WEBSTER MIDDLE,QUINCY,NORFOLK COUNTY,60 LANCASTER STREET,QUINCY,MA,2169,,6179846600,13,City: Small,No,ñ,No,Ü,388.0,29.53,13.1,220.0,41.0
250837001308,1990405,2508370,199,7,8,POLLARD MIDDLE,NEEDHAM,NORFOLK COUNTY,200 HARRIS AVENUE,NEEDHAM,MA,2492,,7814550480,21,Suburb: Large,No,ñ,No,Ü,832.0,63.31,13.1,49.0,18.0
250831001869,7250015,2508310,725,KG,3,POMPOSITTICUT,NASHOBA,MIDDLESEX COUNTY,511 GREAT RD,STOW,MA,1775,1054,9788975774,41,Rural: Fringe,No,ñ,No,Ü,386.0,24.76,15.6,10.0,1.0
250498000731,1000039,2504980,100,KG,5,POTTER ROAD,FRAMINGHAM,MIDDLESEX COUNTY,492 POTTER RD,FRAMINGHAM,MA,1701,3284,5086269110,13,City: Small,No,ñ,No,Ü,501.0,30.52,16.4,102.0,34.0
250001301781,7660305,2500013,766,5,8,POWDER MILL,SOUTHWICK-TOLLAND,HAMPDEN COUNTY,94 POWDER MILL RD,SOUTHWICK,MA,1077,9324,4135695951,21,Suburb: Large,No,ñ,Yes,No,550.0,45.93,12.0,90.0,13.0
250678000990,1530040,2506780,153,KG,KG,PRIEST STREET,LEOMINSTER,WORCESTER COUNTY,115 PRIEST STREET,LEOMINSTER,MA,1453,2946,9785347761,22,Suburb: Midsize,No,ñ,Yes,Yes,154.0,9.5,16.2,69.0,8.0
250246002543,250510,2502460,25,9,12,PRIMAVERA JUNIOR/SENIOR HIGH SCHOOL,BELLINGHAM,NORFOLK COUNTY,80 HARPIN STREET,BELLINGHAM,MA,2019,2011,5088835403,21,Suburb: Large,No,ñ,No,Ü,22.0,6.2,3.5,6.0,1.0
251167001928,2980005,2511670,298,4,6,PROCTOR ELEMENTARY,TOPSFIELD,ESSEX COUNTY,60 MAIN STREET,TOPSFIELD,MA,1983,1497,9788871530,21,Suburb: Large,No,ñ,No,Ü,257.0,20.84,12.3,5.0,0.0
250004600819,4870550,2500046,487,KG,12,PROSPECT HILL ACADEMY CHARTER SCHOOL,PROSPECT HILL ACADEMY CHARTER (DISTRICT),MIDDLESEX COUNTY,50 ESSEX STREET,CAMBRIDGE,MA,2139,3311,6172847800,12,City: Midsize,Yes,ñ,Yes,Yes,1143.0,97.65,11.7,574.0,110.0
250984002694,2420020,2509840,242,PK,12,PROVINCETOWN SCHOOLS,PROVINCETOWN,BARNSTABLE COUNTY,12 WINSLOW STREET,PROVINCETOWN,MA,2657,,5084875000,32,Town: Distant,No,ñ,Yes,No,97.0,21.6,4.5,44.0,14.0
251113002293,2810620,2511130,281,9,12,PUTNAM VOCATIONAL TECHNICAL HIGH SCHOOL,SPRINGFIELD,HAMPDEN COUNTY,1300 STATE STREET,SPRINGFIELD,MA,1109,2553,4137877424,12,City: Midsize,No,ñ,Yes,Yes,1384.0,145.74,9.5,1031.0,101.0
250702001038,1600018,2507020,160,PK,8,PYNE ARTS,LOWELL,MIDDLESEX COUNTY,145 BOYLSTON STREET,LOWELL,MA,1852,,9789377639,21,Suburb: Large,No,ñ,Yes,Yes,502.0,36.01,13.9,286.0,52.0
250000101558,7530505,2500001,753,9,12,QUABBIN REGIONAL HIGH SCHOOL,QUABBIN,WORCESTER COUNTY,800 SOUTH STREET,BARRE,MA,1005,,9783554651,42,Rural: Distant,No,ñ,No,Ü,833.0,55.07,15.1,110.0,28.0
250000102003,7530405,2500001,753,7,8,QUABBIN REGIONAL MIDDLE SCHOOL,QUABBIN,WORCESTER COUNTY,800 SOUTH STREET,BARRE,MA,1005,,9783555042,42,Rural: Distant,No,ñ,No,Ü,458.0,31.4,14.6,83.0,25.0
251210001994,7780505,2512100,778,7,12,QUABOAG REGIONAL HIGH,QUABOAG REGIONAL,WORCESTER COUNTY,284 OLD WEST BROOKFIELD ROAD,WARREN,MA,1083,909,4134365991,41,Rural: Fringe,No,ñ,No,Ü,561.0,53.02,10.6,161.0,54.0
250804002589,1910025,2508040,191,PK,4,QUARRY HILL COMMUNITY SCHOOL,MONSON,HAMPDEN COUNTY,43 MARGARET STREET,MONSON,MA,1057,9417,4132674160,41,Rural: Fringe,No,ñ,Yes,No,508.0,34.02,14.9,134.0,29.0
250744001546,1720035,2507440,172,3,6,QUASHNET SCHOOL,MASHPEE,BARNSTABLE COUNTY,150 OLD BARNSTABLE ROAD,MASHPEE,MA,2649,,5085391550,41,Rural: Fringe,No,ñ,No,Ü,558.0,42.85,13.0,145.0,28.0
250987001579,2430505,2509870,243,9,12,QUINCY HIGH,QUINCY,NORFOLK COUNTY,100 CODDINGTON STREET,QUINCY,MA,2169,4501,6179848751,13,City: Small,No,ñ,No,Ü,1521.0,106.44,14.3,619.0,66.0
250279001296,350565,2502790,35,6,12,QUINCY UPPER SCHOOL,BOSTON,SUFFOLK COUNTY,152 ARLINGTON STREET,BOSTON,MA,2116,,6176358940,11,City: Large,No,ñ,Yes,Yes,513.0,47.67,10.8,364.0,32.0
251323002241,3480210,2513230,348,PK,6,QUINSIGAMOND,WORCESTER,WORCESTER COUNTY,14 BLACKSTONE RIVER RD.,WORCESTER,MA,1607,1109,5087993502,12,City: Midsize,No,ñ,Yes,Yes,696.0,40.99,17.0,519.0,56.0
251017001641,2510025,2510170,251,KG,5,R STEWART ESTEN,ROCKLAND,PLYMOUTH COUNTY,733 SUMMER STREET,ROCKLAND,MA,2370,2775,7818788336,21,Suburb: Large,No,ñ,No,Ü,456.0,27.87,16.4,141.0,24.0
250885001433,2100029,2508850,210,KG,5,R. K. FINN RYAN ROAD,NORTHAMPTON,HAMPSHIRE COUNTY,498 RYAN RD,FLORENCE,MA,1062,,4135871550,21,Suburb: Large,No,ñ,Yes,No,237.0,19.15,12.4,58.0,13.0
250279000312,350691,2502790,35,PK,8,RAFAEL HERNANDEZ,BOSTON,SUFFOLK COUNTY,61 SCHOOL STREET,ROXBURY,MA,2119,3126,6176358187,11,City: Large,No,ñ,Yes,Yes,417.0,26.0,16.0,270.0,32.0
250528000779,1070305,2505280,107,6,8,RALPH B O'MALEY MIDDLE,GLOUCESTER,ESSEX COUNTY,32 CHERRY STREET,GLOUCESTER,MA,1930,2205,9782819850,21,Suburb: Large,No,ñ,No,Ü,644.0,51.25,12.6,219.0,54.0
250990001587,7550505,2509900,755,7,12,RALPH C MAHAR REGIONAL,RALPH C MAHAR,FRANKLIN COUNTY,PO BOX 680,ORANGE,MA,1364,680,9785442542,32,Town: Distant,No,ñ,Yes,No,742.0,65.28,11.4,313.0,52.0
250225000108,180010,2502250,18,PK,6,RALPH D BUTLER,AVON,NORFOLK COUNTY,1 PATRICK CLARK DRIVE,AVON,MA,2322,,5085877009,21,Suburb: Large,No,ñ,Yes,No,405.0,29.06,13.9,74.0,24.0
251284002116,3360085,2512840,336,KG,4,RALPH TALBOT,WEYMOUTH,NORFOLK COUNTY,277 RALPH TALBOT STREET,SOUTH WEYMOUTH,MA,2190,2911,7813357250,21,Suburb: Large,No,ñ,No,Ü,278.0,16.0,17.4,51.0,15.0
250753001159,1750007,2507530,175,2,3,RALPH WHEELOCK SCHOOL,MEDFIELD,NORFOLK COUNTY,17 ELM STREET,MEDFIELD,MA,2052,2832,5083596055,21,Suburb: Large,No,ñ,No,Ü,400.0,25.76,15.5,18.0,0.0
250993001392,2440410,2509930,244,6,8,RANDOLPH COMMUNITY MIDDLE,RANDOLPH,NORFOLK COUNTY,225 HIGH STREET,RANDOLPH,MA,2368,,7819616243,21,Suburb: Large,No,ñ,No,Ü,763.0,58.06,13.1,380.0,60.0
250993001596,2440505,2509930,244,9,12,RANDOLPH HIGH,RANDOLPH,NORFOLK COUNTY,70 MEMORIAL PKWY,RANDOLPH,MA,2368,4506,7819616220,21,Suburb: Large,No,ñ,No,Ü,773.0,62.18,12.4,344.0,50.0
250789001251,1860025,2507890,186,4,6,RAYMOND E. SHAW ELEMENTARY,MILLBURY,WORCESTER COUNTY,58 ELMWOOD STREET,MILLBURY,MA,1527,1998,5088653541,21,Suburb: Large,No,ñ,Yes,No,392.0,28.15,13.9,83.0,27.0
250171000013,6000405,2501710,600,7,8,RAYMOND J GREY JUNIOR HIGH,ACTON-BOXBOROUGH,MIDDLESEX COUNTY,16 CHARTER RD,ACTON,MA,1720,2931,9782644700,21,Suburb: Large,No,ñ,Yes,No,955.0,63.9,14.9,28.0,13.0
250303001674,6250315,2503030,625,5,8,RAYNHAM MIDDLE SCHOOL,BRIDGEWATER-RAYNHAM,BRISTOL COUNTY,420 TITICUT RD,RAYNHAM,MA,2767,,5089770504,41,Rural: Fringe,No,ñ,No,Ü,738.0,40.94,18.0,113.0,18.0
250999001611,2460505,2509990,246,9,12,READING MEMORIAL HIGH,READING,MIDDLESEX COUNTY,62 OAKLAND ROAD,READING,MA,1867,1613,7819448200,21,Suburb: Large,No,ñ,No,Ü,1362.0,90.04,15.1,52.0,20.0
250987001581,2430320,2509870,243,5,8,REAY E STERLING MIDDLE,QUINCY,NORFOLK COUNTY,444 GRANITE STREET,QUINCY,MA,2169,6407,6179848729,13,City: Small,No,ñ,No,Ü,355.0,28.6,12.4,221.0,31.0
251113000341,2810055,2511130,281,PK,5,REBECCA M JOHNSON,SPRINGFIELD,HAMPDEN COUNTY,55 CATHERINE STREET,SPRINGFIELD,MA,1109,3505,4137876687,12,City: Midsize,No,ñ,Yes,Yes,823.0,64.11,12.8,759.0,20.0
250489000702,970043,2504890,97,PK,4,REINGOLD ELEMENTARY,FITCHBURG,WORCESTER COUNTY,70 REINGOLD AVENUE,FITCHBURG,MA,1420,4977,9783453287,22,Suburb: Midsize,No,ñ,Yes,Yes,607.0,36.96,16.4,359.0,57.0
250501000871,1010310,2505010,101,6,8,REMINGTON MIDDLE,FRANKLIN,NORFOLK COUNTY,628 WASHINGTON STREET,FRANKLIN,MA,2038,3300,5085412130,21,Suburb: Large,No,ñ,No,Ü,491.0,37.55,13.1,41.0,6.0
250483002660,950325,2504830,95,9,12,RESILIENCY PREPARATORY SCHOOL,FALL RIVER,BRISTOL COUNTY,276 MAPLE STREET,FALL RIVER,MA,2720,,5086758230,13,City: Small,No,ñ,Yes,No,203.0,17.39,11.7,166.0,9.0
251005001630,2480505,2510050,248,9,12,REVERE HIGH,REVERE,SUFFOLK COUNTY,101 SCHOOL STREET,REVERE,MA,2151,3001,7812868222,21,Suburb: Large,No,ñ,Yes,Yes,1530.0,117.05,13.1,897.0,185.0
251323002242,3480215,2513230,348,KG,6,RICE SQUARE,WORCESTER,WORCESTER COUNTY,76 MASSASOIT RD,WORCESTER,MA,1604,3933,5087993556,12,City: Midsize,No,ñ,Yes,Yes,426.0,24.1,17.7,294.0,27.0
250279000315,350240,2502790,35,PK,8,RICHARD J MURPHY,BOSTON,SUFFOLK COUNTY,1 WORRELL STREET,DORCHESTER,MA,2122,3318,6176358781,11,City: Large,No,ñ,Yes,Yes,918.0,60.41,15.2,480.0,90.0
250732001135,1700025,2507320,170,KG,4,RICHER,MARLBOROUGH,MIDDLESEX COUNTY,80 FOLEY ROAD,MARLBOROUGH,MA,1752,1922,5084603504,21,Suburb: Large,No,ñ,Yes,No,559.0,40.5,13.8,204.0,35.0
251008001635,2490005,2510080,249,PK,8,RICHMOND CONSOLIDATED,RICHMOND,BERKSHIRE COUNTY,1831 STATE RD,RICHMOND,MA,1254,,4136982207,41,Rural: Fringe,No,ñ,No,Ü,181.0,19.81,9.1,11.0,6.0
250005701271,4830305,2500057,483,5,9,RISING TIDE CHARTER PUBLIC SCHOOL,RISING TIDE CHARTER PUBLIC (DISTRICT),PLYMOUTH COUNTY,6 RESNIK ROAD,PLYMOUTH,MA,2360,,5087472620,21,Suburb: Large,Yes,ñ,Yes,No,385.0,32.41,11.9,28.0,10.0
251266001740,3260055,2512660,326,KG,2,RITA E. MILLER ELEMENTARY SCHOOL,WESTFORD,MIDDLESEX COUNTY,1 MITCHELL WAY,WESTFORD,MA,1886,,9783924476,21,Suburb: Large,No,ñ,No,Ü,334.0,20.9,16.0,13.0,2.0
250006201446,4820050,2500062,482,KG,8,RIVER VALLEY CHARTER SCHOOL,RIVER VALLEY CHARTER (DISTRICT),ESSEX COUNTY,2 PERRY WAY,NEWBURYPORT,MA,1950,,9784650065,41,Rural: Fringe,Yes,ñ,No,Ü,288.0,16.49,17.5,0.0,0.0
250216000080,6150020,2502160,615,2,4,RIVERBEND,ATHOL-ROYALSTON,WORCESTER COUNTY,174 RIVERBEND STREET,ATHOL,MA,1331,2522,9782492415,32,Town: Distant,No,ñ,Yes,Yes,135.0,14.05,9.6,89.0,6.0
250405000554,730045,2504050,73,1,5,RIVERDALE,DEDHAM,NORFOLK COUNTY,143 NEEDHAM STREET,DEDHAM,MA,2026,7097,7813265350,21,Suburb: Large,No,ñ,No,Ü,228.0,19.25,11.8,40.0,17.0
250399000536,710030,2503990,71,PK,5,RIVERSIDE,DANVERS,ESSEX COUNTY,95 LIBERTY STREET,DANVERS,MA,1923,2391,9787745010,21,Suburb: Large,No,ñ,Yes,No,327.0,25.07,13.0,69.0,14.0
250888001440,2130305,2508880,213,6,8,ROBERT E. MELICAN MIDDLE SCHOOL,NORTHBOROUGH,WORCESTER COUNTY,145 LINCOLN STREET,NORTHBOROUGH,MA,1532,1742,5083517020,21,Suburb: Large,No,ñ,Yes,No,655.0,52.0,12.6,42.0,13.0
250666002433,1490018,2506660,149,KG,4,ROBERT FROST,LAWRENCE,ESSEX COUNTY,33 HAMLET STREET,LAWRENCE,MA,1843,2435,9789755941,21,Suburb: Large,No,ñ,Yes,Yes,556.0,37.0,15.0,387.0,63.0
250624001304,1360305,2506240,136,6,8,ROBERT H. ADAMS MIDDLE SCHOOL,HOLLISTON,MIDDLESEX COUNTY,323 WOODLAND STREET,HOLLISTON,MA,1746,,5084290657,21,Suburb: Large,No,ñ,No,Ü,662.0,53.0,12.5,26.0,7.0
250219000096,160305,2502190,16,5,8,ROBERT J. COELHO MIDDLE SCHOOL,ATTLEBORO,BRISTOL COUNTY,99 BROWN STREET,ATTLEBORO,MA,2703,6997,5087617551,21,Suburb: Large,No,ñ,No,Ü,651.0,40.99,15.9,Ü,Ü
250711001073,1630050,2507110,163,KG,5,ROBERT L FORD,LYNN,ESSEX COUNTY,49 HOLLINGSWORTH ST,LYNN,MA,1902,3509,7814777375,21,Suburb: Large,No,ñ,Yes,Yes,598.0,30.69,19.5,503.0,35.0
250963001522,2360045,2509630,236,PK,5,ROBERT T. CAPELESS ELEMENTARY SCHOOL,PITTSFIELD,BERKSHIRE COUNTY,86 BROOKS AVENUE,PITTSFIELD,MA,1867,,4134489665,13,City: Small,No,ñ,No,Ü,261.0,14.63,17.8,96.0,35.0
250180000026,50303,2501800,5,5,8,ROBERTA G. DOERING SCHOOL,AGAWAM,HAMPDEN COUNTY,68 MAIN STREET,AGAWAM,MA,1001,1801,4137891400,21,Suburb: Large,No,ñ,No,Ü,636.0,46.9,13.6,186.0,20.0
251122001855,2840025,2511220,284,KG,5,ROBIN HOOD,STONEHAM,MIDDLESEX COUNTY,70 OAK STREET,STONEHAM,MA,2180,3099,7812793870,21,Suburb: Large,No,ñ,No,Ü,277.0,18.78,14.7,35.0,15.0
250180000032,50025,2501800,5,KG,4,ROBINSON PARK,AGAWAM,HAMPDEN COUNTY,65 BEGLEY STREET,AGAWAM,MA,1001,1312,4138210584,21,Suburb: Large,No,ñ,Yes,No,374.0,27.02,13.8,113.0,12.0
251014001637,2500005,2510140,250,PK,6,ROCHESTER MEMORIAL,ROCHESTER,PLYMOUTH COUNTY,16 PINE STREET,ROCHESTER,MA,2770,1617,5087632049,41,Rural: Fringe,No,ñ,Yes,No,536.0,38.46,13.9,31.0,19.0
251017001643,2510505,2510170,251,9,12,ROCKLAND SENIOR HIGH,ROCKLAND,PLYMOUTH COUNTY,52 MACKINLAY WAY,ROCKLAND,MA,2370,2374,7818710541,21,Suburb: Large,No,ñ,No,Ü,586.0,39.65,14.8,184.0,44.0
251020002533,2520005,2510200,252,PK,5,ROCKPORT ELEMENTARY,ROCKPORT,ESSEX COUNTY,34 JERDEN'S LANE,ROCKPORT,MA,1966,2196,9785461220,21,Suburb: Large,No,ñ,Yes,No,399.0,31.04,12.9,15.0,2.0
251020002597,2520510,2510200,252,9,12,ROCKPORT HIGH,ROCKPORT,ESSEX COUNTY,24 JERDENS LANE,ROCKPORT,MA,1966,2196,9785461234,21,Suburb: Large,No,ñ,No,Ü,293.0,27.58,10.6,15.0,12.0
251020000506,2520305,2510200,252,6,8,ROCKPORT MIDDLE,ROCKPORT,ESSEX COUNTY,26 JERDENS LANE,ROCKPORT,MA,1966,2196,9785461250,21,Suburb: Large,No,ñ,No,Ü,232.0,23.17,10.0,21.0,9.0
250330002635,500010,2503300,50,PK,PK,RODMAN EARLY CHILDHOOD CENTER,CANTON,NORFOLK COUNTY,960 WASHINGTON STREET,CANTON,MA,2021,,7818215060,21,Suburb: Large,No,ñ,No,Ü,98.0,5.0,19.6,0.0,0.0
250279000319,350298,2502790,35,PK,5,ROGER CLAP,BOSTON,SUFFOLK COUNTY,35 HARVEST STREET,DORCHESTER,MA,2125,1684,6176358672,11,City: Large,No,ñ,Yes,Yes,166.0,13.0,12.8,87.0,17.0
250249000147,260035,2502490,26,PK,4,ROGER E WELLINGTON,BELMONT,MIDDLESEX COUNTY,121 ORCHARD STREET,BELMONT,MA,2478,2902,6179935600,21,Suburb: Large,No,ñ,Yes,No,551.0,32.51,16.9,23.0,2.0
250480000647,940020,2504800,94,KG,5,ROGERS,FAIRHAVEN,BRISTOL COUNTY,100 PLEASANT STREET,FAIRHAVEN,MA,2719,3813,5089794075,22,Suburb: Midsize,No,ñ,No,Ü,228.0,16.01,14.2,50.0,20.0
250723001004,1670003,2507230,167,PK,PK,ROLAND GREEN SCHOOL,MANSFIELD,BRISTOL COUNTY,29 DEAN STREET,MANSFIELD,MA,2048,2124,5082611561,21,Suburb: Large,No,ñ,No,Ü,108.0,7.0,15.4,0.0,0.0
250666002651,1490001,2506660,149,PK,KG,ROLLINS EARLY CHILDHOOD CENTER,LAWRENCE,ESSEX COUNTY,451 HOWARD STREET,LAWRENCE,MA,1841,,9787228512,21,Suburb: Large,No,ñ,Yes,Yes,138.0,13.5,10.2,89.0,13.0
251323002243,3480220,2513230,348,PK,6,ROOSEVELT,WORCESTER,WORCESTER COUNTY,1006 GRAFTON STREET,WORCESTER,MA,1604,,5087993482,12,City: Midsize,No,ñ,Yes,Yes,712.0,42.6,16.7,345.0,48.0
250762001196,1780035,2507620,178,KG,5,ROOSEVELT,MELROSE,MIDDLESEX COUNTY,253 VINTON STREET,MELROSE,MA,2176,1733,7819792270,21,Suburb: Large,No,ñ,No,Ü,402.0,24.27,16.6,41.0,20.0
250873001408,2120015,2508730,212,KG,5,ROOSEVELT AVENUE,NORTH ATTLEBOROUGH,BRISTOL COUNTY,108 ROOSEVELT AVENUE,NORTH ATTLEBOROUGH,MA,2760,,5086432151,21,Suburb: Large,No,ñ,No,Ü,261.0,14.67,17.8,27.0,2.0
