State School ID,NCES District ID,State District ID,NCES DistrictID2,Low Grade*,High Grade*,School Name,District,County Name*,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code*,Locale*,Charter,Magnet*,Title I School*,Title 1 School Wide*,Students*,Teachers*,Student Teacher Ratio*,Free Lunch*,Reduced Lunch*,Reduced Lunch*
02850505,2511250,285,2511250,09,12,STOUGHTON HIGH,STOUGHTON,NORFOLK COUNTY,232 PEARL STREET,STOUGHTON,MA,02072,2397,7813447001,21,Suburb: Large,No,Ð,No, ,1072.00000,87.30000,12.3000000,277.00000,11.00000,
00610065,2503660,61,2503660,KG,05,STREIBER MEMORIAL SCHOOL,CHICOPEE,HAMPDEN COUNTY,40 STREIBER DRIVE,CHICOPEE,MA,01020,3062,4135943446,21,Suburb: Large,No,Ð,No, ,262.00000,20.70000,12.7000000,98.00000,25.00000,
04890505,2500058,489,2500058,09,12,STURGIS CHARTER PUBLIC SCHOOL,STURGIS CHARTER PUBLIC (DISTRICT),BARNSTABLE COUNTY,427 MAIN STREET,HYANNIS,MA,02601,,5087781782,13,City: Small,Yes,Ð,No, ,630.00000,59.97000,10.5000000,26.00000,17.00000,
03480423,2513230,348,2513230,07,08,SULLIVAN MIDDLE,WORCESTER,WORCESTER COUNTY,140 APRICOT STREET,WORCESTER,MA,01603,,5087993350,12,City: Midsize,No,Ð,No, ,776.00000,64.99000,11.9000000,599.00000,54.00000,
01640020,2507140,164,2507140,KG,04,SUMMER STREET,LYNNFIELD,ESSEX COUNTY,262 SUMMER STREET,LYNNFIELD,MA,01940,1789,7813345830,21,Suburb: Large,No,Ð,No, ,448.00000,30.77000,14.6000000,6.00000,4.00000,
02810160,2511130,281,2511130,PK,05,SUMNER AVENUE,SPRINGFIELD,HAMPDEN COUNTY,45 SUMNER AVENUE,SPRINGFIELD,MA,01108,2301,4137877430,12,City: Midsize,No,Ð,Yes,Yes,528.00000,49.78000,10.6000000,431.00000,12.00000,
00930010,2504770,93,2504770,PK,08,SUMNER G. WHITTIER SCHOOL,EVERETT,MIDDLESEX COUNTY,337 BROADWAY,EVERETT,MA,02149,3425,6173942410,21,Suburb: Large,No,Ð,Yes,Yes,616.00000,43.64000,14.1000000,471.00000,82.00000,
02890005,2511370,289,2511370,PK,06,SUNDERLAND ELEMENTARY,SUNDERLAND,FRANKLIN COUNTY,1 SWAMPFIELD DRIVE,SUNDERLAND,MA,01375,,4136651151,31,Town: Fringe,No,Ð,Yes,No,172.00000,15.46000,11.1000000,42.00000,5.00000,
02480305,2510050,248,2510050,06,08,SUSAN B. ANTHONY MIDDLE SCHOOL,REVERE,SUFFOLK COUNTY,107 NEWHALL STREET,REVERE,MA,02151,,7813887520,21,Suburb: Large,No,Ð,Yes,Yes,487.00000,36.38000,13.4000000,316.00000,64.00000,
02900003,2511400,290,2511400,PK,02,SUTTON EARLY LEARNING,SUTTON,WORCESTER COUNTY,383 BOSTON ROAD,SUTTON,MA,01590,1206,5085811610,41,Rural: Fringe,No,Ð,Yes,No,397.00000,20.71000,19.2000000,24.00000,9.00000,
02900005,2511400,290,2511400,03,05,SUTTON ELEMENTARY,SUTTON,WORCESTER COUNTY,BOSTON RD,SUTTON,MA,01590,1823,5085811620,41,Rural: Fringe,No,Ð,No, ,403.00000,21.73000,18.5000000,24.00000,10.00000,
02900510,2511400,290,2511400,09,12,SUTTON HIGH SCHOOL,SUTTON,WORCESTER COUNTY,BOSTON RD,SUTTON,MA,01590,,5085811640,41,Rural: Fringe,No,Ð,No, ,390.00000,28.33000,13.8000000,29.00000,11.00000,
02900305,2511400,290,2511400,06,08,SUTTON MIDDLE SCHOOL,SUTTON,WORCESTER COUNTY,BOSTON RD,SUTTON,MA,01590,,5085811630,41,Rural: Fringe,No,Ð,No, ,404.00000,24.52000,16.5000000,38.00000,10.00000,
06730005,2505500,673,2505500,KG,04,SWALLOW/UNION SCHOOL,GROTON-DUNSTABLE,MIDDLESEX COUNTY,522 MAIN STREET,DUNSTABLE,MA,01827,0220,9786497281,21,Suburb: Large,No,Ð,No, ,311.00000,20.60000,15.1000000,7.00000,4.00000,
02910505,2511430,291,2511430,09,12,SWAMPSCOTT HIGH,SWAMPSCOTT,ESSEX COUNTY,200 ESSEX STREET,SWAMPSCOTT,MA,01907,2293,7815968830,21,Suburb: Large,No,Ð,No, ,741.00000,56.20000,13.2000000,76.00000,25.00000,
02910305,2511430,291,2511430,05,08,SWAMPSCOTT MIDDLE,SWAMPSCOTT,ESSEX COUNTY,207 FORREST AVENUE,SWAMPSCOTT,MA,01907,2188,7815968820,21,Suburb: Large,No,Ð,No, ,750.00000,58.84000,12.7000000,88.00000,19.00000,
07280015,2508530,728,2508530,PK,06,SWIFT RIVER,NEW SALEM-WENDELL,FRANKLIN COUNTY,201 WENDELL RD,NEW SALEM,MA,01355,9735,9785446926,42,Rural: Distant,No,Ð,Yes,No,140.00000,12.22000,11.5000000,47.00000,13.00000,
00240018,2502430,24,2502430,01,03,SWIFT RIVER ELEMENTARY,BELCHERTOWN,HAMPSHIRE COUNTY,57 STATE STREET,BELCHERTOWN,MA,01007,9440,4133230472,41,Rural: Fringe,No,Ð,Yes,No,569.00000,38.50000,14.8000000,109.00000,16.00000,
01220015,2505790,122,2505790,03,04,SYLVESTER,HANOVER,PLYMOUTH COUNTY,495 HANOVER STREET,HANOVER,MA,02339,2216,7818263844,21,Suburb: Large,No,Ð,No, ,247.00000,13.73000,18.0000000,15.00000,1.00000,
00610001,2503660,61,2503660,PK,PK,SZETELA EARLY CHILDHOOD CENTER,CHICOPEE,HAMPDEN COUNTY,66 MACEK DRIVE,CHICOPEE,MA,01013,,4135943597,21,Suburb: Large,No,Ð,No, ,240.00000,11.50000,20.9000000,83.00000,7.00000,
02360510,2509630,236,2509630,09,12,TACONIC HIGH,PITTSFIELD,BERKSHIRE COUNTY,96 VALENTINE ROAD,PITTSFIELD,MA,01201,3098,4134489600,13,City: Small,No,Ð,No, ,916.00000,87.48000,10.5000000,321.00000,113.00000,
06200505,2502580,620,2502580,07,12,TAHANTO REGIONAL HIGH,BERLIN-BOYLSTON,WORCESTER COUNTY,1001 MAIN STREET,BOYLSTON,MA,01505,1099,5088692333,41,Rural: Fringe,No,Ð,No, ,418.00000,35.01000,11.9000000,40.00000,0.00000,
07700405,2511490,770,2511490,07,08,TANTASQUA REGIONAL JR HIGH,TANTASQUA,WORCESTER COUNTY,320B BROOKFIELD RD,FISKDALE,MA,01518,1098,5083477381,41,Rural: Fringe,No,Ð,Yes,No,602.00000,47.18000,12.8000000,83.00000,20.00000,
07700505,2511490,770,2511490,09,12,TANTASQUA REGIONAL SR HIGH,TANTASQUA,WORCESTER COUNTY,319 BROOKFIELD RD,FISKDALE,MA,01518,1098,5083479301,41,Rural: Fringe,No,Ð,No, ,807.00000,78.90000,10.2000000,21.00000,8.00000,
07700605,2511490,770,2511490,09,12,TANTASQUA REGIONAL VOCATIONAL,TANTASQUA,WORCESTER COUNTY,319 BROOKFIELD RD,FISKDALE,MA,01518,1098,5083473045,41,Rural: Fringe,No,Ð,Yes,No,373.00000,14.01000,26.6000000,18.00000,12.00000,
03320040,2512510,332,2512510,01,05,TATHAM,WEST SPRINGFIELD,HAMPDEN COUNTY,61 LAUREL RD,WEST SPRINGFIELD,MA,01089,3001,4132633330,21,Suburb: Large,No,Ð,No, ,221.00000,14.12000,15.7000000,28.00000,12.00000,
03480230,2513230,348,2513230,KG,06,TATNUCK,WORCESTER,WORCESTER COUNTY,1083 PLEASANT STREET,WORCESTER,MA,01602,1248,5087993554,12,City: Midsize,No,Ð,Yes,Yes,426.00000,24.54000,17.4000000,198.00000,25.00000,
02930505,2511520,293,2511520,08,12,TAUNTON HIGH,TAUNTON,BRISTOL COUNTY,50 WILLIAMS STREET,TAUNTON,MA,02780,2710,5088211101,21,Suburb: Large,No,Ð,No, ,2378.00000,150.95000,15.8000000,840.00000,126.00000,
01280073,2505970,128,2505970,01,12,TEACH,HAVERHILL,ESSEX COUNTY,415 PRIMROSE STREET,HAVERHILL,MA,01830,,9783743482,21,Suburb: Large,No,Ð,No, ,49.00000,4.00000,12.3000000,24.00000,2.00000,
00960015,2504860,96,2504860,PK,04,TEATICKET,FALMOUTH,BARNSTABLE COUNTY,45 MARAVISTA EXT,TEATICKET,MA,02536,6533,5085481550,22,Suburb: Midsize,No,Ð,Yes,No,348.00000,28.55000,12.2000000,86.00000,12.00000,
00350657,2502790,35,2502790,06,12,TECHBOSTON ACADEMY,BOSTON,SUFFOLK COUNTY,9 PEACEVALE ROAD,DORCHESTER,MA,02124,,6176351615,11,City: Large,No,Ð,No, ,939.00000,83.16000,11.3000000,734.00000,70.00000,
07200020,2508280,720,2508280,KG,02,TEMPLETON CENTER,NARRAGANSETT,WORCESTER COUNTY,P O BOX 306,TEMPLETON,MA,01468,0306,9789398892,41,Rural: Fringe,No,Ð,Yes,No,103.00000,8.16000,12.6000000,21.00000,8.00000,
01810055,2507740,181,2507740,PK,08,TENNEY GRAMMAR SCHOOL,METHUEN,ESSEX COUNTY,75 PLEASANT STREET,METHUEN,MA,01844,,9787229026,21,Suburb: Large,No,Ð,Yes,No,1361.00000,89.20000,15.3000000,371.00000,84.00000,
02950505,2511580,295,2511580,09,12,TEWKSBURY MEMORIAL HIGH,TEWKSBURY,MIDDLESEX COUNTY,320 PLEASANT STREET,TEWKSBURY,MA,01876,2789,9786407825,21,Suburb: Large,No,Ð,No, ,909.00000,64.26000,14.1000000,75.00000,24.00000,
01140005,2505490,114,2505490,PK,PK,THE ACADEMY OF EARLY LEARNING AT NORTH PARISH,GREENFIELD,FRANKLIN COUNTY,15 PLACE TERRACE,GREENFIELD,MA,01301,,4137721390,32,Town: Distant,No,Ð,No, ,101.00000,6.00000,16.8000000,32.00000,10.00000,
00350535,2502790,35,2502790,09,12,THE ENGLISH HIGH,BOSTON,SUFFOLK COUNTY,144 MCBRIDE STREET,JAMAICA PLAIN,MA,02130,2659,6176358979,11,City: Large,No,Ð,Yes,Yes,748.00000,64.14000,11.7000000,548.00000,30.00000,
07550525,2509900,755,2509900,09,12,THE GATEWAY TO COLLEGE,RALPH C MAHAR,WORCESTER COUNTY,444 GREEN STREET,GARDNER,MA,01440,,9786309248,41,Rural: Fringe,No,Ð,No, ,59.00000,Ð, ,1.00000,2.00000,
00460060,2503150,46,2503150,PK,PK,THE LYNCH CENTER,BROOKLINE,NORFOLK COUNTY,599 BROOKLINE AVENUE,BROOKLINE,MA,02445,,6177135472,21,Suburb: Large,No,Ð,No, ,78.00000,4.67000,16.7000000,0.00000,0.00000,
02810205,2511130,281,2511130,06,12,THE SPRINGFIELD RENAISSANCE SCHOOL,SPRINGFIELD,HAMPDEN COUNTY,1170 CAREW STREET,SPRINGFIELD,MA,01104,,4137502929,12,City: Midsize,No,Ð,Yes,Yes,688.00000,43.75000,15.7000000,345.00000,66.00000,
02360310,2509630,236,2509630,06,08,THEODORE HERBERG MIDDLE,PITTSFIELD,BERKSHIRE COUNTY,501 POMEROY AVENUE,PITTSFIELD,MA,01201,6422,4134489640,13,City: Small,No,Ð,Yes,No,607.00000,56.05000,10.8000000,229.00000,67.00000,
01750305,2507530,175,2507530,06,08,THOMAS BLAKE MIDDLE,MEDFIELD,NORFOLK COUNTY,24 POUND STREET,MEDFIELD,MA,02052,2699,5083592396,21,Suburb: Large,No,Ð,No, ,721.00000,54.80000,13.2000000,17.00000,2.00000,
01620015,2507080,162,2507080,03,05,THOMAS C PASSIOS ELEMENTARY,LUNENBURG,WORCESTER COUNTY,1025 MASSACHUSETTS AVENUE,LUNENBURG,MA,01462,1432,9785824105,41,Rural: Fringe,No,Ð,No, ,355.00000,25.58000,13.9000000,20.00000,9.00000,
02290010,2509360,229,2509360,KG,05,THOMAS CARROLL,PEABODY,ESSEX COUNTY,60 NORTHEND STREET,PEABODY,MA,01960,3297,9785364200,13,City: Small,No,Ð,Yes,Yes,513.00000,36.62000,14.0000000,232.00000,43.00000,
00310005,2502670,31,2502670,KG,05,THOMAS DITSON,BILLERICA,MIDDLESEX COUNTY,39 COOK STREET,BILLERICA,MA,01821,6298,9785288510,21,Suburb: Large,No,Ð,No, ,699.00000,47.30000,14.8000000,71.00000,24.00000,
00160035,2502190,16,2502190,KG,04,THOMAS E. WILLETT SCHOOL,ATTLEBORO,BRISTOL COUNTY,32 WATSON AVENUE,ATTLEBORO,MA,02703,2099,5082220286,21,Suburb: Large,No,Ð,No, ,409.00000,23.80000,17.2000000,120.00000,19.00000,
00350328,2502790,35,2502790,PK,05,THOMAS J KENNY,BOSTON,SUFFOLK COUNTY,19 OAKTON AVENUE,DORCHESTER,MA,02122,2109,6176358789,11,City: Large,No,Ð,Yes,Yes,301.00000,24.75000,12.2000000,219.00000,33.00000,
02810015,2511130,281,2511130,PK,05,THOMAS M BALLIET,SPRINGFIELD,HAMPDEN COUNTY,52 ROSEWELL ST,SPRINGFIELD,MA,01109,1336,4137877446,12,City: Midsize,No,Ð,Yes,Yes,314.00000,23.05000,13.6000000,225.00000,27.00000,
07750045,2511880,775,2511880,KG,08,THOMAS PRINCE,WACHUSETT,WORCESTER COUNTY,170 STERLING ROAD,PRINCETON,MA,01541,1236,9784642110,41,Rural: Fringe,No,Ð,No, ,378.00000,27.03000,14.0000000,22.00000,20.00000,
03080050,2512000,308,2512000,KG,05,THOMAS R PLYMPTON ELEMENTARY SCHOOL,WALTHAM,MIDDLESEX COUNTY,20 FARNSWORTH STREET,WALTHAM,MA,02451,3799,7813145765,13,City: Small,No,Ð,Yes,No,416.00000,31.94000,13.0000000,194.00000,20.00000,
02010125,2508430,201,2508430,KG,05,THOMAS R RODMAN,NEW BEDFORD,BRISTOL COUNTY,497 MILL STREET,NEW BEDFORD,MA,02740,2507,5089974511,13,City: Small,No,Ð,Yes,Yes,138.00000,8.51000,16.2000000,86.00000,14.00000,
03360060,2512840,336,2512840,KG,04,THOMAS V NASH,WEYMOUTH,NORFOLK COUNTY,1003 FRONT STREET,WEYMOUTH,MA,02188,,7813402506,21,Suburb: Large,No,Ð,No, ,268.00000,15.85000,16.9000000,46.00000,15.00000,
03360105,2512840,336,2512840,KG,04,THOMAS W. HAMILTON PRIMARY SCHOOL,WEYMOUTH,NORFOLK COUNTY,400 UNION STREET,SOUTH WEYMOUTH,MA,02190,3149,7813352122,21,Suburb: Large,No,Ð,No, ,371.00000,22.04000,16.8000000,64.00000,22.00000,
00100050,2501980,10,2501980,KG,05,THOMPSON,ARLINGTON,MIDDLESEX COUNTY,180 MOUNTAIN AVENUE,ARLINGTON,MA,02474,,7813163754,21,Suburb: Large,No,Ð,Yes,No,321.00000,25.40000,12.6000000,85.00000,16.00000,
02110020,2508700,211,2508700,KG,05,THOMSON,NORTH ANDOVER,ESSEX COUNTY,266 WAVERLY RD,NORTH ANDOVER,MA,01845,3532,9787941545,21,Suburb: Large,No,Ð,Yes,No,299.00000,20.71000,14.4000000,68.00000,10.00000,
00670020,2503840,67,2503840,PK,05,THOREAU,CONCORD,MIDDLESEX COUNTY,29 PRAIRIE STREET,CONCORD,MA,01742,2923,9783181300,21,Suburb: Large,No,Ð,No, ,481.00000,33.81000,14.2000000,14.00000,7.00000,
03480235,2513230,348,2513230,KG,06,THORNDYKE ROAD,WORCESTER,WORCESTER COUNTY,30 THORNDYKE RD,WORCESTER,MA,01606,2139,5087993550,12,City: Midsize,No,Ð,Yes,Yes,338.00000,17.64000,19.2000000,136.00000,14.00000,
06800305,2505730,680,2505730,05,08,THORNTON BURGESS,HAMPDEN-WILBRAHAM,HAMPDEN COUNTY,85 WILBRAHAM RD,HAMPDEN,MA,01036,9705,4135663931,21,Suburb: Large,No,Ð,Yes,No,294.00000,23.84000,12.3000000,32.00000,17.00000,
01630305,2507110,163,2507110,06,08,THURGOOD MARSHALL MID,LYNN,ESSEX COUNTY,19 PORTER STREET,LYNN,MA,01902,1726,7814777360,21,Suburb: Large,No,Ð,Yes,Yes,947.00000,65.46000,14.5000000,837.00000,57.00000,
01280075,2505970,128,2505970,KG,04,TILTON,HAVERHILL,ESSEX COUNTY,70 GROVE STREET,HAVERHILL,MA,01832,4719,9783743475,21,Suburb: Large,No,Ð,Yes,Yes,538.00000,34.50000,15.6000000,344.00000,39.00000,
02960005,2512570,296,2512570,PK,08,TISBURY ELEMENTARY,TISBURY,DUKES COUNTY,40 WEST WILLIAM STREET,VINEYARD HAVEN,MA,02568,0878,5086966500,31,Town: Fringe,No,Ð,Yes,No,325.00000,36.89000,8.8000000,82.00000,25.00000,
03430050,2513080,343,2513080,03,05,TOY TOWN ELEMENTARY,WINCHENDON,WORCESTER COUNTY,175 GROVE STREET,WINCHENDON,MA,01475,1198,9782972005,31,Town: Fringe,No,Ð,Yes,Yes,379.00000,23.88000,15.9000000,154.00000,29.00000,
01630100,2507110,163,2507110,KG,05,TRACY,LYNN,ESSEX COUNTY,35 WALNUT STREET,LYNN,MA,01905,1694,7814777466,21,Suburb: Large,No,Ð,Yes,Yes,392.00000,23.39000,16.8000000,332.00000,33.00000,
08780605,2511735,878,2511735,09,12,TRI COUNTY REGIONAL VOCATIONAL TECHNICAL,TRI COUNTY REGIONAL VOCATIONAL TECHNICAL,NORFOLK COUNTY,147 POND STREET,FRANKLIN,MA,02038,3810,5085285400,21,Suburb: Large,No,Ð,Yes,No,1006.00000,89.00000,11.3000000,151.00000,57.00000,
02010510,2508430,201,2508430,06,12,TRINITY DAY ACADEMY,NEW BEDFORD,BRISTOL COUNTY,181 HILLMAN STREET,NEW BEDFORD,MA,02740,4346,5089974511,13,City: Small,No,Ð,Yes,Yes,39.00000,8.90000,4.4000000,30.00000,0.00000,
07730505,2511740,773,2511740,09,12,TRITON REGIONAL HIGH SCHOOL,TRITON,ESSEX COUNTY,112 ELM STREET,BYFIELD,MA,01922,2814,9784628171,41,Rural: Fringe,No,Ð,No, ,771.00000,56.65000,13.6000000,116.00000,28.00000,
07730405,2511740,773,2511740,07,08,TRITON REGIONAL MIDDLE SCHOOL,TRITON,ESSEX COUNTY,112 ELM STREET,BYFIELD,MA,01922,,9784635845,41,Rural: Fringe,No,Ð,No, ,443.00000,29.66000,14.9000000,77.00000,24.00000,
03000005,2511730,300,2511730,PK,06,TRURO CENTRAL,TRURO,BARNSTABLE COUNTY,P O BOX 2029,TRURO,MA,02666,2029,5084871558,42,Rural: Distant,No,Ð,Yes,No,156.00000,15.20000,10.3000000,18.00000,13.00000,
01890020,2507980,189,2507980,KG,05,TUCKER,MILTON,NORFOLK COUNTY,187 BLUE HILLS PKWY,MILTON,MA,02186,1599,6176964291,21,Suburb: Large,No,Ð,Yes,No,379.00000,29.91000,12.7000000,96.00000,26.00000,
01620020,2507080,162,2507080,06,08,TURKEY HILL MIDDLE,LUNENBURG,WORCESTER COUNTY,129 NORTHFIELD RD,LUNENBURG,MA,01462,1432,9785824110,41,Rural: Fringe,No,Ð,No, ,386.00000,28.66000,13.5000000,38.00000,8.00000,
06740505,2505270,674,2505270,09,12,TURNERS FALL HIGH,GILL-MONTAGUE,FRANKLIN COUNTY,222 TURNPIKE RD,MONTAGUE,MA,01351,,4138637200,32,Town: Distant,No,Ð,No, ,281.00000,28.70000,9.8000000,110.00000,19.00000,
03010020,2511760,301,2511760,PK,05,TYNGSBOROUGH ELEMENTARY,TYNGSBOROUGH,MIDDLESEX COUNTY,205 WESTFORD ROAD,TYNGSBOROUGH,MA,01879,,9786491990,21,Suburb: Large,No,Ð,Yes,No,907.00000,59.70000,15.2000000,74.00000,14.00000,
03010505,2511760,301,2511760,09,12,TYNGSBOROUGH HIGH SCHOOL,TYNGSBOROUGH,MIDDLESEX COUNTY,36 NORRIS RD,TYNGSBOROUGH,MA,01879,1228,9786497571,21,Suburb: Large,No,Ð,No, ,504.00000,33.99000,14.8000000,30.00000,4.00000,
03010305,2511760,301,2511760,06,08,TYNGSBOROUGH MIDDLE,TYNGSBOROUGH,MIDDLESEX COUNTY,50 NORRIS RD,TYNGSBOROUGH,MA,01879,,9786493115,21,Suburb: Large,No,Ð,No, ,483.00000,35.63000,13.6000000,40.00000,6.00000,
00350656,2502790,35,2502790,KG,08,UMANA/ALIGHIERI K-8,BOSTON,SUFFOLK COUNTY,312 BORDER STREET,EAST BOSTON,MA,02128,,6176358481,11,City: Large,No,Ð,No, ,653.00000,59.22000,11.0000000,338.00000,10.00000,
07650035,2511040,765,2511040,PK,06,UNDERMOUNTAIN,SOUTHERN BERKSHIRE,BERKSHIRE COUNTY,PO BOX 326,SHEFFIELD,MA,01257,0326,4132298754,42,Rural: Distant,No,Ð,Yes,No,346.00000,33.36000,10.4000000,61.00000,21.00000,
02070115,2508610,207,2508610,KG,05,UNDERWOOD,NEWTON,MIDDLESEX COUNTY,101 VERNON STREET,NEWTON CORNER,MA,02458,1314,6175599660,13,City: Small,No,Ð,No, ,289.00000,13.67000,21.1000000,21.00000,9.00000,
03480240,2513230,348,2513230,PK,06,UNION HILL SCHOOL,WORCESTER,WORCESTER COUNTY,1 CHAPIN STREET,WORCESTER,MA,01604,4401,5087993600,12,City: Midsize,No,Ð,Yes,Yes,392.00000,23.08000,17.0000000,385.00000,4.00000,
03480285,2513230,348,2513230,07,12,UNIVERSITY PK CAMPUS SCHOOL,WORCESTER,WORCESTER COUNTY,12 FREELAND STREET,WORCESTER,MA,01610,,5087993591,12,City: Midsize,No,Ð,No, ,244.00000,16.99000,14.4000000,171.00000,30.00000,
04800405,2500533,480,2500533,06,08,UP ACADEMY CHARTER SCHOOL OF BOSTON,UP ACADEMY CHARTER SCHOOL OF BOSTON (DISTRICT),SUFFOLK COUNTY,215 DORCHESTER STREET,SOUTH BOSTON,MA,02127,2876,6176358819,11,City: Large,Yes,Ð,Yes,Yes,476.00000,42.50000,11.2000000,381.00000,35.00000,
08790605,2511800,879,2511800,09,12,UPPER CAPE COD VOCATIONAL TECHNICAL,UPPER CAPE COD REGIONAL VOCATIONAL TECHNICAL,BARNSTABLE COUNTY,220 SANDWICH RD,BOURNE,MA,02532,3609,5087597711,41,Rural: Fringe,No,Ð,Yes,No,646.00000,60.90000,10.6000000,108.00000,43.00000,
00350579,2502790,35,2502790,09,12,URBAN SCIENCE ACADEMY,BOSTON,SUFFOLK COUNTY,1205 V.F.W. PARKWAY,WEST ROXBURY,MA,02132,,6176358930,11,City: Large,No,Ð,Yes,Yes,587.00000,48.36000,12.1000000,366.00000,40.00000,
03040505,2511850,304,2511850,09,12,UXBRIDGE HIGH,UXBRIDGE,WORCESTER COUNTY,62 CAPRON STREET,UXBRIDGE,MA,01569,1530,5082788636,21,Suburb: Large,No,Ð,No, ,457.00000,37.06000,12.3000000,59.00000,15.00000,
02810340,2511130,281,2511130,06,08,VAN SICKLE MIDDLE SCHOOL,SPRINGFIELD,HAMPDEN COUNTY,1170 CAREW STREET,SPRINGFIELD,MA,01104,,4137502887,12,City: Midsize,No,Ð,Yes,Yes,1012.00000,69.47000,14.6000000,848.00000,60.00000,
07350035,2508790,735,2508790,KG,04,VARNUM BROOK,NORTH MIDDLESEX,MIDDLESEX COUNTY,10 HOLLIS STREET,PEPPERELL,MA,01463,,9784336722,31,Town: Fringe,No,Ð,Yes,No,693.00000,43.18000,16.0000000,85.00000,14.00000,
03480280,2513230,348,2513230,PK,06,VERNON HILL SCHOOL,WORCESTER,WORCESTER COUNTY,211 PROVIDENCE STREET,WORCESTER,MA,01607,1109,5087993630,12,City: Midsize,No,Ð,Yes,Yes,451.00000,23.37000,19.3000000,373.00000,33.00000,
02620065,2510500,262,2510500,PK,05,VETERANS MEMORIAL,SAUGUS,ESSEX COUNTY,39 HURD AVENUE,SAUGUS,MA,01906,2541,7812318166,21,Suburb: Large,No,Ð,Yes,No,602.00000,40.87000,14.7000000,102.00000,39.00000,
01070045,2505280,107,2505280,KG,05,VETERANS MEMORIAL,GLOUCESTER,ESSEX COUNTY,11 WEBSTER STREET,GLOUCESTER,MA,01930,2971,9782819820,21,Suburb: Large,No,Ð,Yes,No,220.00000,23.81000,9.2000000,117.00000,26.00000,
01610023,2507050,161,2507050,04,05,VETERANS PARK ELEMENTARY,LUDLOW,HAMPDEN COUNTY,486 CHAPIN STREET,LUDLOW,MA,01056,2599,4135835695,41,Rural: Fringe,No,Ð,Yes,No,401.00000,29.27000,13.7000000,95.00000,25.00000,
01680016,2507260,168,2507260,04,06,VILLAGE SCHOOL,MARBLEHEAD,ESSEX COUNTY,93 VILLAGE STREET,MARBLEHEAD,MA,01945,,7816393159,21,Suburb: Large,No,Ð,Yes,No,685.00000,54.44000,12.6000000,64.00000,3.00000,
00990020,2504950,99,2504950,KG,04,VINCENT M IGO ELEMENTARY,FOXBOROUGH,NORFOLK COUNTY,70 CARPENTER STREET,FOXBOROUGH,MA,02035,2430,5085431680,21,Suburb: Large,No,Ð,Yes,No,388.00000,31.80000,12.2000000,64.00000,7.00000,
03440025,2513110,344,2513110,KG,05,VINSON-OWEN ELEMENTARY,WINCHESTER,MIDDLESEX COUNTY,40 SAMOSET ROAD,WINCHESTER,MA,01890,2299,7817217019,21,Suburb: Large,No,Ð,No, ,283.00000,20.48000,13.8000000,4.00000,0.00000,
02140001,2508940,214,2508940,02,04,W EDWARD BALMER,NORTHBRIDGE,WORCESTER COUNTY,21 CRESCENT STREET,WHITINSVILLE,MA,01588,1898,5082348161,21,Suburb: Large,No,Ð,Yes,No,629.00000,40.58000,15.5000000,151.00000,28.00000,
07750505,2511880,775,2511880,09,12,WACHUSETT REGIONAL HIGH,WACHUSETT,WORCESTER COUNTY,1401 MAIN STREET,HOLDEN,MA,01520,1095,5088296771,41,Rural: Fringe,No,Ð,No, ,2082.00000,140.96000,14.8000000,122.00000,62.00000,
06350505,2503390,635,2503390,09,12,WAHCONAH REGIONAL HIGH,CENTRAL BERKSHIRE,BERKSHIRE COUNTY,150 WINDSOR RD,DALTON,MA,01226,1342,4136841330,41,Rural: Fringe,No,Ð,No, ,587.00000,45.50000,12.9000000,91.00000,37.00000,
03050505,2511910,305,2511910,09,12,WAKEFIELD MEMORIAL HIGH,WAKEFIELD,MIDDLESEX COUNTY,60 FARM STREET,WAKEFIELD,MA,01880,3502,7812466440,21,Suburb: Large,No,Ð,No, ,973.00000,75.40000,12.9000000,90.00000,27.00000,
03060005,2511940,306,2511940,PK,06,WALES ELEMENTARY,WALES,HAMPDEN COUNTY,41 MAIN ST.,WALES,MA,01081,0247,4132457748,21,Suburb: Large,No,Ð,Yes,No,157.00000,12.27000,12.8000000,41.00000,16.00000,
01280080,2505970,128,2505970,KG,02,WALNUT SQUARE,HAVERHILL,ESSEX COUNTY,645 MAIN STREET,HAVERHILL,MA,01830,2647,9783743471,21,Suburb: Large,No,Ð,No, ,170.00000,8.17000,20.8000000,32.00000,7.00000,
03070505,2511970,307,2511970,09,12,WALPOLE HIGH,WALPOLE,NORFOLK COUNTY,275 COMMON STREET,WALPOLE,MA,02081,,5086607257,21,Suburb: Large,No,Ð,No, ,1119.00000,77.63000,14.4000000,84.00000,33.00000,
01000310,2504980,100,2504980,06,08,WALSH MIDDLE,FRAMINGHAM,MIDDLESEX COUNTY,301 BROOK STREET,FRAMINGHAM,MA,01701,4371,5086269180,13,City: Small,No,Ð,No, ,691.00000,64.65000,10.7000000,171.00000,36.00000,
02710025,2510770,271,2510770,01,04,WALTER J PATON,SHREWSBURY,WORCESTER COUNTY,58 GRAFTON STREET,SHREWSBURY,MA,01545,5691,5088418626,21,Suburb: Large,No,Ð,No, ,366.00000,21.27000,17.2000000,21.00000,10.00000,
02460310,2509990,246,2509990,06,08,WALTER S PARKER MIDDLE,READING,MIDDLESEX COUNTY,45 TEMPLE STREET,READING,MA,01867,2831,7819441236,21,Suburb: Large,No,Ð,No, ,584.00000,46.80000,12.5000000,29.00000,6.00000,
